gene_id	gene_name	Control1	Control2	Eed_cKO1	Eed_cKO2
ENSMUSG00000002033.14	Cd3g	0	0.302271	0.120589	0.257034
ENSMUSG00000002043.17	Trappc6a	36.063322	54.254108	55.874703	81.093975
ENSMUSG00000002052.6	Supt6	6.496205	5.438393	6.25368	7.979364
ENSMUSG00000002055.9	Spag5	22.278064	15.498928	48.645781	24.388452
ENSMUSG00000002057.4	Foxn1	0	0	0	0
ENSMUSG00000002058.13	Unc119	67.326826	64.00336	91.167145	72.962114
ENSMUSG00000002059.18	Rab34	88.289526	62.876643	120.029971	103.117878
ENSMUSG00000002064.10	Sdf2	93.355918	96.484334	96.121983	104.7344
ENSMUSG00000002068.16	Ccne1	18.386785	26.085139	30.782418	19.468071
ENSMUSG00000002076.12	Hsf2bp	0.356202	0	0	0
ENSMUSG00000002083.13	Bbc3	36.709031	49.280759	30.971992	42.301035
ENSMUSG00000002100.15	Mybpc3	0.036619	0.028215	0.022487	0.170923
ENSMUSG00000002102.15	Psmc3	331.043376	388.820162	362.458932	339.412841
ENSMUSG00000002103.16	Acp2	52.818475	51.991463	56.072007	56.77011
ENSMUSG00000002104.11	Rapsn	0.967023	1.806044	0.66391	7.027787
ENSMUSG00000002105.15	Slc39a13	42.145678	38.555404	36.875692	36.141633
ENSMUSG00000002107.18	Celf2	109.980032	89.075822	184.831337	120.730037
ENSMUSG00000002108.10	Nr1h3	3.603359	2.701673	3.690815	2.785578
ENSMUSG00000002109.14	Ddb2	12.78105	14.178663	11.214261	18.279367
ENSMUSG00000002111.8	Spi1	88.582088	114.464892	12.266621	138.620623
ENSMUSG00000002129.11	Sf3a1	34.516166	31.031109	35.73205	27.519213
ENSMUSG00000002147.18	Stat6	11.91699	15.297457	5.847634	15.434165
ENSMUSG00000002190.13	Clgn	10.992277	7.539207	9.742394	10.466889
ENSMUSG00000002204.9	Napsa	1.345272	3.220094	0.555191	2.31518
ENSMUSG00000002205.16	Vrk3	61.921188	67.747124	78.699465	65.112758
ENSMUSG00000002210.11	Smg9	39.251037	33.6032	34.074178	38.474526
ENSMUSG00000002221.11	Paxip1	22.153033	19.261901	33.017085	18.246476
ENSMUSG00000002222.14	Rmnd5a	5.061444	5.904083	5.44221	8.675231
ENSMUSG00000002227.15	Mov10	6.863533	3.750718	10.53015	5.017359
ENSMUSG00000002228.7	Ppm1j	0.591504	0.229287	0.18282	2.036265
ENSMUSG00000002233.13	Rhoc	65.565643	55.965834	93.675327	110.496005
ENSMUSG00000002240.12	Prr27	0	0	0	0
ENSMUSG00000002249.21	Tead3	1.095278	1.564749	1.848276	1.094297
ENSMUSG00000002250.16	Ppard	1.202556	0.74926	4.626518	3.983606
ENSMUSG00000002257.8	Def6	3.4755	9.391692	6.663722	8.976935
ENSMUSG00000002265.17	Peg3	10.078872	9.469749	21.956869	17.720891
ENSMUSG00000002266.17	Zim1	1.450433	0	1.090987	0.025347
ENSMUSG00000002274.13	Metrn	130.369617	134.368311	200.877581	176.072305
ENSMUSG00000002279.19	Lmf1	88.072028	104.207523	60.634413	68.020647
ENSMUSG00000002280.11	Ciao3	26.316659	26.685127	27.057417	21.754591
ENSMUSG00000002289.16	Angptl4	41.62734	47.808094	75.762548	41.205219
ENSMUSG00000002297.16	Dbf4	20.379093	20.936445	30.962857	20.531936
ENSMUSG00000002307.16	Daxx	32.468433	31.922808	39.029386	29.576576
ENSMUSG00000002308.16	Cd320	61.194693	66.584628	76.416392	62.179813
ENSMUSG00000002319.16	Ipo4	70.718804	43.589147	44.435357	40.611073
ENSMUSG00000002320.15	Tm9sf1	69.480298	73.138982	80.259169	73.863417
ENSMUSG00000002324.8	Rec8	1.152214	0.057557	0.710132	0.992014
ENSMUSG00000002325.15	Irf9	7.807119	4.631981	7.120167	11.867877
ENSMUSG00000002326.6	Gmpr2	39.26958	60.853526	42.455191	51.318285
ENSMUSG00000002329.7	Mdp1	72.101843	55.590872	58.007792	61.161087
ENSMUSG00000002332.16	Dhrs1	104.036553	89.489142	114.912805	92.201717
ENSMUSG00000002341.8	Ncan	81.100759	67.455525	125.600217	94.860795
ENSMUSG00000002342.17	Tmem161a	69.446532	76.351753	66.280262	52.212693
ENSMUSG00000002343.11	Armc6	40.096939	40.374388	43.098531	41.933632
ENSMUSG00000002345.18	Borcs8	66.525196	60.690215	49.321779	52.925937
ENSMUSG00000002346.16	Slc25a42	8.347312	7.011287	12.617423	8.346792
ENSMUSG00000002365.10	Snx9	19.355239	23.500069	21.597386	26.88965
ENSMUSG00000002372.9	Ranbp3	116.92883	109.260786	124.613781	107.701794
ENSMUSG00000002379.7	Ndufa11	490.206339	581.990415	473.69508	511.932826
ENSMUSG00000002384.2	Bmp8b	0.380281	0.492227	0.196173	0.070866
ENSMUSG00000002393.14	Nr2f6	49.332962	47.473864	61.557919	52.623469
ENSMUSG00000002395.14	Use1	96.917649	97.866974	91.431331	128.035786
ENSMUSG00000002396.8	Ocel1	5.393261	3.314261	6.211081	11.169189
ENSMUSG00000002409.18	Dyrk1b	6.816919	5.010575	4.680819	5.613541
ENSMUSG00000002413.15	Braf	6.291438	3.892439	5.941965	8.676641
ENSMUSG00000002416.13	Ndufb2	325.639499	317.005767	287.897976	333.25803
ENSMUSG00000002428.12	Hltf	11.697588	12.179513	10.278574	14.080219
ENSMUSG00000002455.14	Prpf6	41.149867	38.725737	50.890234	37.042518
ENSMUSG00000002458.13	Rgs19	43.043523	44.981749	35.532944	62.564056
ENSMUSG00000002459.17	Rgs20	29.604569	25.631128	65.278993	28.403192
ENSMUSG00000002475.16	Abhd3	74.886367	85.392682	38.952396	47.825684
ENSMUSG00000002477.5	Snrpd1	206.71336	221.539432	248.818504	187.729395
ENSMUSG00000002486.15	Tchp	17.66031	10.373477	18.731667	11.333409
ENSMUSG00000002489.16	Tiam1	4.497432	2.522702	7.174783	8.974595
ENSMUSG00000002496.10	Tsc2	29.389265	25.048596	41.610026	34.163822
ENSMUSG00000002500.15	Rpl3l	0	0.607404	0	0.260089
ENSMUSG00000002504.15	Slc9a3r2	32.348204	26.594352	29.338241	45.184614
ENSMUSG00000002524.17	Puf60	497.417724	477.357469	507.072719	464.465804
ENSMUSG00000002546.17	Golga2	10.304325	12.565535	13.27683	14.882468
ENSMUSG00000002550.16	Uck1	116.99482	114.796353	103.586394	101.496962
ENSMUSG00000002565.16	Scin	0.416534	0.092043	0.110054	0.198628
ENSMUSG00000002578.18	Ikzf4	2.690491	5.291379	3.362537	4.980016
ENSMUSG00000002580.7	Mien1	227.535667	239.068468	188.539495	203.948025
ENSMUSG00000002588.13	Pon1	0.11542	0	0	0.576277
ENSMUSG00000002602.16	Axl	43.700576	35.207985	56.23092	40.249669
ENSMUSG00000002603.15	Tgfb1	19.454587	17.609751	3.504059	18.581807
ENSMUSG00000002608.8	Ccdc97	43.482112	29.345967	41.265409	33.928852
ENSMUSG00000002617.14	Zfp40	15.15434	9.500954	13.20718	14.840331
ENSMUSG00000002625.10	Akap8l	131.927264	90.696605	119.408185	124.771803
ENSMUSG00000002633.4	Shh	0.055086	0.595307	0.16947	0.661019
ENSMUSG00000002635.11	Pdcd2l	55.412056	74.618324	64.830061	59.744467
ENSMUSG00000002658.9	Gtf2f1	82.944632	85.383665	102.242229	83.392078
ENSMUSG00000002660.8	Clpp	182.003431	173.975624	200.470877	171.119567
ENSMUSG00000002661.14	Alkbh7	37.870532	35.829689	31.187234	35.33136
ENSMUSG00000002664.2	Pspn	0.708396	0.575006	0.457145	0
ENSMUSG00000002668.8	Dennd1c	8.326093	4.055006	0.679885	8.717353
ENSMUSG00000002679.14	Med6	42.446283	38.668225	62.224956	42.333964
ENSMUSG00000002688.8	Prkd1	10.214874	7.779881	16.276483	15.240675
ENSMUSG00000002699.13	Lcp2	11.879418	14.179978	4.644525	18.249561
ENSMUSG00000002718.14	Cse1l	61.629972	53.9084	83.074623	42.821863
ENSMUSG00000002728.14	Naa20	138.990542	137.609372	118.004116	113.51662
ENSMUSG00000002731.6	Prkra	50.461006	40.189798	58.818384	44.087172
ENSMUSG00000002732.14	Fkbp7	39.407724	37.906139	50.101632	33.837028
ENSMUSG00000002733.8	Plekha3	24.173039	22.206809	30.920646	26.828562
ENSMUSG00000002741.9	Ykt6	69.036683	65.789	68.388366	63.632144
ENSMUSG00000002748.7	Baz1b	15.456582	13.228399	20.80898	13.562417
ENSMUSG00000002763.16	Pex6	26.616742	27.899292	31.383722	31.305697
ENSMUSG00000002767.13	Mrpl2	104.118842	127.265283	94.839789	90.406417
ENSMUSG00000002768.8	Mea1	166.259341	162.05348	168.026192	205.807599
ENSMUSG00000002769.9	Gnmt	1.152685	0.643357	1.785084	0.758627
ENSMUSG00000002771.12	Grin2d	1.350652	1.271697	1.489454	2.238268
ENSMUSG00000002778.14	Kdelr1	78.56581	82.966901	93.838329	88.146318
ENSMUSG00000002781.19	Tmem143	2.85894	4.810332	3.289551	3.788456
ENSMUSG00000002791.17	Pdxk-ps	0.482673	0	0	0.32037
ENSMUSG00000002797.9	Ggct	26.230485	18.48135	9.677827	11.825748
ENSMUSG00000002799.6	Jag2	1.198042	3.326577	1.29331	3.155557
ENSMUSG00000002803.14	Btbd6	19.637128	32.105317	26.555591	25.764529
ENSMUSG00000002804.4	Nudt14	35.519092	51.593141	36.902481	44.492998
ENSMUSG00000002808.7	Epdr1	67.773451	62.524112	88.291856	81.869879
ENSMUSG00000002812.4	Flii	24.11248	22.370686	32.497387	29.16776
ENSMUSG00000002814.15	Top3a	5.017804	3.333245	6.756537	4.12705
ENSMUSG00000002820.6	Atg4d	29.303951	24.263943	24.630418	31.865768
ENSMUSG00000002825.8	Qtrt1	55.657123	52.895963	58.307732	57.559943
ENSMUSG00000002831.14	Plin4	0	0	0	0
ENSMUSG00000002833.11	Hdgfl2	96.862192	103.381477	80.380101	99.571685
ENSMUSG00000002835.9	Chaf1a	15.594291	16.089967	21.693497	10.747267
ENSMUSG00000002844.9	Adprh	100.225076	106.464345	90.03619	96.801048
ENSMUSG00000002845.14	Tmem39a	25.775136	22.973645	30.334529	26.287007
ENSMUSG00000002846.9	Timmdc1	8.514586	5.747994	6.339545	5.571914
ENSMUSG00000002847.7	Pla1a	0	1.29632	0.361725	1.004367
ENSMUSG00000002870.8	Mcm2	82.205933	96.219866	163.754703	66.972732
ENSMUSG00000002871.14	Tpra1	42.415267	29.206931	44.080841	40.226916
ENSMUSG00000002881.14	Nab1	19.148415	26.750503	28.8713	33.574065
ENSMUSG00000002885.14	Adgre5	8.588649	14.034382	19.91681	19.100865
ENSMUSG00000002897.5	Il17ra	15.492449	9.327893	8.304859	8.688571
ENSMUSG00000002900.17	Lamb1	7.666131	7.82563	10.148014	11.199566
ENSMUSG00000002908.17	Kcnn1	6.12252	5.931647	4.352708	4.069184
ENSMUSG00000002910.11	Arrdc2	16.42568	15.548357	18.683175	19.81325
ENSMUSG00000002930.6	Ppp1r17	0.192313	0	0.475391	0.256282
ENSMUSG00000002944.15	Cd36	6.520212	28.661209	3.370476	26.520047
ENSMUSG00000002948.19	Map2k7	27.984665	33.999702	31.24543	30.246262
ENSMUSG00000002949.15	Timm44	48.012901	41.817666	55.061402	50.457203
ENSMUSG00000002957.11	Ap2a2	59.46068	53.652607	64.982502	60.001716
ENSMUSG00000002963.17	Pnkp	60.76159	52.988011	58.78125	70.457389
ENSMUSG00000002968.9	Med25	126.551335	97.344144	117.448379	104.324254
ENSMUSG00000002980.14	Bcam	5.467747	8.093994	10.469561	25.289915
ENSMUSG00000002981.10	Clptm1	341.378542	330.84387	274.127966	249.92577
ENSMUSG00000002983.17	Relb	15.585668	16.933028	9.519172	17.221672
ENSMUSG00000002984.17	Tomm40	163.19786	177.599078	189.916127	162.577766
ENSMUSG00000002985.16	Apoe	4686.467963	7082.227054	5568.054639	7604.790714
ENSMUSG00000002992.17	Apoc2	0	0.400956	0.638123	2.742087
ENSMUSG00000002996.17	Hbp1	71.292544	89.209342	79.175706	60.214746
ENSMUSG00000002997.15	Prkar2b	39.105055	52.988278	36.044613	42.269204
ENSMUSG00000003031.14	Cdkn1b	10.753573	8.489681	11.953824	8.646956
ENSMUSG00000003032.8	Klf4	21.470454	20.51054	24.40558	40.918812
ENSMUSG00000003033.15	Ap1m1	188.432697	171.946875	205.008149	175.686995
ENSMUSG00000003037.16	Rab8a	71.477477	64.861778	75.383814	74.59757
ENSMUSG00000003038.15	Hmgn2	1758.584392	1658.468617	2828.762262	1703.446489
ENSMUSG00000003039.9	Fam32a	73.966505	74.512895	69.428568	71.698699
ENSMUSG00000003051.13	Elf3	0.624802	0.543825	0.385378	0.468458
ENSMUSG00000003053.17	Cyp2c29	0	0	0	0
ENSMUSG00000003062.13	Stard3nl	135.682846	127.717802	124.088853	133.922436
ENSMUSG00000003068.17	Stk11	36.84029	41.304193	44.941794	48.747016
ENSMUSG00000003070.6	Efna2	28.100788	9.180829	27.623709	29.474273
ENSMUSG00000003072.15	Atp5d	443.029319	533.212858	460.910264	486.983826
ENSMUSG00000003099.11	Ppp5c	107.940863	83.99885	103.933344	86.712231
ENSMUSG00000003119.14	Cdk12	3.059741	2.403434	4.283744	3.829713
ENSMUSG00000003123.15	Lipe	11.705791	8.669658	14.014942	12.19035
ENSMUSG00000003131.7	Pafah1b2	117.32418	108.40489	107.704881	91.587724
ENSMUSG00000003134.10	Tbc1d8	17.543685	9.8897	6.411704	10.702868
ENSMUSG00000003135.15	Cnot11	24.249843	18.467427	19.641076	21.755694
ENSMUSG00000003153.10	Slc2a3	8.687774	9.493723	14.09453	16.04606
ENSMUSG00000003154.15	Foxj2	7.525029	10.066668	9.416378	8.492385
ENSMUSG00000003161.15	Sri	367.416783	354.106028	246.92207	270.900758
ENSMUSG00000003166.20	Dgcr2	81.613804	79.835239	84.057689	77.942207
ENSMUSG00000003184.15	Irf3	49.389606	43.57544	59.708051	60.662694
ENSMUSG00000003190.12	Bcl2l12	21.298069	13.968831	21.943896	8.371443
ENSMUSG00000003198.10	Zfp959	7.123792	6.448523	10.820917	6.874705
ENSMUSG00000003199.16	Mpnd	174.821423	179.929271	209.388961	187.102974
ENSMUSG00000003200.10	Sh3gl1	146.098621	123.813192	139.89089	122.42026
ENSMUSG00000003206.7	Ebi3	15.71109	31.153196	2.438112	25.37112
ENSMUSG00000003208.9	Yju2	24.795602	23.134678	23.991036	25.429392
ENSMUSG00000003226.7	Ranbp2	6.652803	3.809847	5.871628	9.902425
ENSMUSG00000003227.4	Edar	1.346069	1.264706	2.455379	0.981641
ENSMUSG00000003228.9	Grk5	1.543359	2	2.055891	3.934073
ENSMUSG00000003233.12	Dvl3	43.327991	32.474443	43.625272	32.450078
ENSMUSG00000003234.16	Abcf3	72.928592	59.07475	79.829114	62.06614
ENSMUSG00000003235.13	Eif2b5	78.131683	76.380135	70.078429	63.827801
ENSMUSG00000003269.17	Cyth2	311.669211	305.854268	206.558216	190.49108
ENSMUSG00000003271.17	Sult2b1	0	0.76351	0.655043	1.114444
ENSMUSG00000003273.14	Car11	39.422048	22.217726	53.782471	47.912217
ENSMUSG00000003279.17	Dlgap1	78.375154	68.490106	80.335151	99.259639
ENSMUSG00000003282.9	Plag1	0.031386	0.096683	0.33062	0.907337
ENSMUSG00000003283.15	Hck	18.717965	24.783205	2.60861	17.015805
ENSMUSG00000003299.10	Mrpl4	160.627174	168.300764	162.427702	152.928737
ENSMUSG00000003308.15	Keap1	58.209149	67.209047	64.447819	50.201439
ENSMUSG00000003309.14	Ap1m2	0	0	0	0
ENSMUSG00000003316.14	Glg1	107.548803	92.511249	124.33587	93.431491
ENSMUSG00000003341.9	Atp8b3	0.486927	0.184123	0.416217	0.588459
ENSMUSG00000003344.14	Btbd2	70.351734	73.031168	80.266026	66.456233
ENSMUSG00000003345.16	Csnk1g2	73.61675	89.621363	78.902864	76.984742
ENSMUSG00000003346.14	Abhd17a	184.311643	199.612578	192.526927	210.221812
ENSMUSG00000003348.10	Mob3a	39.757179	41.876814	29.093552	32.069505
ENSMUSG00000003352.14	Cacnb3	20.325188	15.047122	31.914132	23.00004
ENSMUSG00000003354.6	Ccdc65	2.452497	0.406983	1.027516	1.580817
ENSMUSG00000003355.7	Fkbp11	8.998758	9.989386	12.967292	13.573098
ENSMUSG00000003360.15	Ddx23	9.741972	5.868376	13.428422	15.858464
ENSMUSG00000003363.15	Pld3	126.769125	140.751388	114.372205	158.97486
ENSMUSG00000003378.9	Grik5	20.446742	20.15617	21.678942	27.296408
ENSMUSG00000003379.7	Cd79a	0.846874	0.940035	0.299859	1.853643
ENSMUSG00000003380.11	Rabac1	237.349183	222.20999	226.846363	286.012708
ENSMUSG00000003382.18	Etv3	4.159932	2.76014	2.696654	9.254889
ENSMUSG00000003402.14	Prkcsh	112.950794	103.641566	85.076765	88.318545
ENSMUSG00000003410.8	Elavl3	16.109432	14.629652	12.212548	8.999885
ENSMUSG00000003411.10	Rab3b	14.470592	9.759549	19.1677	18.281737
ENSMUSG00000003418.11	St8sia6	0.153576	0.029532	1.520348	0.872918
ENSMUSG00000003420.8	Fcgrt	90.020228	118.526084	75.512026	209.640618
ENSMUSG00000003421.13	Nosip	86.249254	74.116221	76.699161	77.159589
ENSMUSG00000003423.15	Pih1d1	73.570609	72.620507	94.909186	84.724916
ENSMUSG00000003429.11	Rps11	832.578205	794.469532	702.691126	684.192083
ENSMUSG00000003435.9	Supt5	70.56528	74.488013	85.12867	71.005918
ENSMUSG00000003436.11	Dll3	114.687344	90.163104	121.64725	74.965321
ENSMUSG00000003437.14	Paf1	87.509357	84.102738	90.246588	93.525239
ENSMUSG00000003438.17	Timm50	171.157405	187.88142	220.807118	157.340011
ENSMUSG00000003444.8	Med29	36.125789	41.078563	46.223701	44.150493
ENSMUSG00000003452.15	Bicd1	26.858112	22.242576	20.701752	23.542826
ENSMUSG00000003458.12	Ncstn	129.256872	99.845017	121.374487	127.307968
ENSMUSG00000003464.13	Pex19	151.343639	143.930987	152.661186	129.026333
ENSMUSG00000003469.9	Phyhip	0.055281	0	0.136059	0.184266
ENSMUSG00000003476.16	Crhr2	0.364434	0.915265	2.095903	0.4289
ENSMUSG00000003477.5	Inmt	1.977492	0.421531	0.2242	0.59831
ENSMUSG00000003484.4	Cyp4f18	0	0	1.297204	1.997157
ENSMUSG00000003500.13	Impdh1	29.269466	40.720072	28.205358	41.70677
ENSMUSG00000003505.15	Psg18	0	0	0	0
ENSMUSG00000003518.13	Dusp3	17.538877	20.91386	13.80396	18.96732
ENSMUSG00000003526.12	Prodh	4.910352	9.01298	13.047902	9.170324
ENSMUSG00000003527.9	Ess2	40.693914	37.108545	57.673955	43.340701
ENSMUSG00000003528.15	Slc25a1	115.476841	138.3303	94.303082	104.205628
ENSMUSG00000003531.15	Dgcr6	155.397802	175.250562	186.591892	191.820999
ENSMUSG00000003534.17	Ddr1	122.588574	90.346111	139.727184	63.286481
ENSMUSG00000003541.6	Ier3	70.122629	60.126523	79.4883	83.177687
ENSMUSG00000003545.3	Fosb	19.150286	21.567913	28.587668	35.983228
ENSMUSG00000003546.10	Klc4	32.555035	30.54763	40.489708	31.333904
ENSMUSG00000003549.9	Ercc1	87.949328	65.352754	98.622947	78.681989
ENSMUSG00000003555.8	Cyp17a1	0	0	0	0
ENSMUSG00000003559.8	As3mt	24.676501	23.554435	25.864584	33.147318
ENSMUSG00000003573.15	Homer3	48.448443	43.788578	46.916391	34.812672
ENSMUSG00000003575.13	Crtc1	13.11112	14.64735	15.350281	14.766859
ENSMUSG00000003581.14	Rnf215	73.69926	75.601974	83.903418	75.637379
ENSMUSG00000003585.13	Sec14l2	11.623377	12.946268	13.747505	20.624794
ENSMUSG00000003604.14	Aven	12.502116	13.435118	12.320413	19.205785
ENSMUSG00000003617.16	Cp	14.861839	12.917561	17.800695	23.472078
ENSMUSG00000003623.4	Crot	43.723132	35.309934	60.848865	38.048682
ENSMUSG00000003644.17	Rps6ka1	55.230483	62.656085	15.301635	58.300182
ENSMUSG00000003657.9	Calb2	13.918664	4.520538	30.316613	13.513247
ENSMUSG00000003660.10	Snrnp200	12.02193	12.432191	20.812101	13.503012
ENSMUSG00000003662.10	Ciao1	35.493801	35.673007	43.560008	42.026203
ENSMUSG00000003665.7	Has1	0	0.36255	0	0.728712
ENSMUSG00000003680.16	Taf6l	29.244958	22.95594	34.740398	21.571649
ENSMUSG00000003721.14	Insig2	29.071741	26.048219	27.805658	33.584443
ENSMUSG00000003731.13	Kpna6	5.118738	5.297223	6.96826	10.604959
ENSMUSG00000003746.16	Man1a	11.356109	9.076838	3.585832	13.272267
ENSMUSG00000003752.9	Itpkc	12.146433	8.312066	10.949323	7.865194
ENSMUSG00000003762.13	Coq8b	31.570885	19.916425	29.130182	20.632453
ENSMUSG00000003778.14	Brd8	75.58656	69.884371	103.911674	77.765763
ENSMUSG00000003779.16	Kif20a	31.061012	30.254315	52.090103	27.279204
ENSMUSG00000003808.18	Farsa	121.472907	114.026081	118.761837	100.137608
ENSMUSG00000003809.14	Gcdh	48.180784	28.784862	54.887071	45.215772
ENSMUSG00000003810.13	Mast2	13.160455	12.687051	22.531751	18.16517
ENSMUSG00000003812.13	Dnase2a	17.836901	21.596955	10.04305	33.269355
ENSMUSG00000003813.15	Rad23a	99.912372	114.757364	116.906202	113.044761
ENSMUSG00000003814.8	Calr	1097.564117	1042.251934	874.624877	936.854822
ENSMUSG00000003824.12	Syce2	64.68113	58.269217	107.495196	56.828841
ENSMUSG00000003847.16	Nfat5	3.164339	1.507206	1.977286	6.569141
ENSMUSG00000003848.14	Nob1	87.013997	73.783514	89.511042	82.850159
ENSMUSG00000003849.8	Nqo1	7.151971	3.46999	12.313256	12.953619
ENSMUSG00000003863.18	Ppfia3	2.979552	1.538757	3.483433	3.629492
ENSMUSG00000003865.16	Gys1	23.165259	22.64194	16.058344	17.520945
ENSMUSG00000003868.14	Ruvbl2	112.534982	103.819505	164.642915	114.18907
ENSMUSG00000003872.9	Lin7b	3.1649	1.644878	6.739014	5.89773
ENSMUSG00000003873.11	Bax	407.192491	416.838531	385.825127	442.790728
ENSMUSG00000003882.5	Il7r	0.173288	0	0	0
ENSMUSG00000003923.14	Tfam	30.764772	37.334887	39.892709	32.804985
ENSMUSG00000003929.11	Zfp81	12.332747	15.453939	21.175636	10.761239
ENSMUSG00000003934.5	Efnb3	26.431801	14.607278	21.250456	20.672759
ENSMUSG00000003948.17	Mmd	14.362182	10.566204	20.394599	14.241396
ENSMUSG00000003949.16	Hlf	6.983341	7.420671	11.016406	12.995166
ENSMUSG00000003955.8	Fam162a	176.290026	213.048855	204.153688	189.323495
ENSMUSG00000003970.9	Rpl8	460.12704	515.010523	456.31258	449.706726
ENSMUSG00000003974.6	Grm3	40.326205	43.247157	87.967212	52.408346
ENSMUSG00000003992.15	Ssbp2	70.729393	65.170153	134.165863	97.424612
ENSMUSG00000004018.9	Fancl	17.974953	22.7307	20.443689	17.919491
ENSMUSG00000004031.13	Brinp2	22.755319	23.017491	40.438867	41.723303
ENSMUSG00000004032.10	Gstm5	407.642894	400.336273	502.791773	361.647049
ENSMUSG00000004035.12	Gstm7	33.894319	28.286976	41.028524	39.016363
ENSMUSG00000004038.9	Gstm3	0	0	0	0
ENSMUSG00000004040.16	Stat3	109.334621	109.902883	105.830227	130.736246
ENSMUSG00000004043.14	Stat5a	3.395572	2.009224	3.20796	6.027912
ENSMUSG00000004044.9	Cavin1	3.079039	1.763644	3.108718	6.921278
ENSMUSG00000004054.9	Map3k11	21.032141	23.455421	11.278482	21.895501
ENSMUSG00000004056.15	Akt2	114.038769	95.206119	142.195199	102.805482
ENSMUSG00000004069.17	Dnaja3	40.996406	32.961712	42.564253	36.465761
ENSMUSG00000004070.15	Hmox2	64.633917	73.37146	58.619548	71.056239
ENSMUSG00000004071.13	Cdip1	138.290539	135.109552	148.133026	119.011129
ENSMUSG00000004085.14	Map3k20	2.745057	5.92387	3.329264	6.720078
ENSMUSG00000004096.9	Cwc15	220.60533	227.941131	226.559915	214.094855
ENSMUSG00000004098.7	Col5a3	1.858628	1.764659	2.67936	3.76687
ENSMUSG00000004099.16	Dnmt1	34.693681	29.371576	59.854571	31.621555
ENSMUSG00000004100.12	Ppan	60.798232	50.93616	57.78307	49.855969
ENSMUSG00000004105.8	Angptl2	3.99247	2.455604	6.160371	7.389856
ENSMUSG00000004110.17	Cacna1e	1.880654	1.464676	1.77174	3.567254
ENSMUSG00000004113.18	Cacna1b	0.084066	0.417262	0.450091	0.645551
ENSMUSG00000004127.12	Trmt10a	8.941922	11.330132	12.703882	14.384044
ENSMUSG00000004151.17	Etv1	75.799026	90.08684	134.681044	104.005913
ENSMUSG00000004187.11	Kifc2	8.278026	7.107455	10.333871	10.117617
ENSMUSG00000004207.14	Psap	806.849407	819.655317	726.916388	791.838881
ENSMUSG00000004221.16	Ikbkg	13.105391	24.138372	11.996678	11.196285
ENSMUSG00000004231.15	Pax2	0	0	0	0.152423
ENSMUSG00000004233.14	Wars2	4.203845	1.371015	5.669925	4.011119
ENSMUSG00000004263.15	Atn1	2.8877	2.826283	3.357863	3.352782
ENSMUSG00000004264.17	Phb2	279.223426	283.36467	283.429367	248.474215
ENSMUSG00000004266.15	Ptpn6	42.250523	53.701211	6.211682	56.851974
ENSMUSG00000004267.16	Eno2	8.670789	5.700663	9.964896	11.751186
ENSMUSG00000004268.11	Emg1	129.39407	149.138544	180.093317	136.217526
ENSMUSG00000004270.13	Lpcat3	97.204303	82.034359	72.033443	79.033798
ENSMUSG00000004285.12	Atp6v1f	333.892222	367.074659	271.767905	339.745501
ENSMUSG00000004296.14	Il12b	0.362088	0.070122	0	0.120641
ENSMUSG00000004317.14	Clcn5	1.302035	3.005564	2.668848	5.056911
ENSMUSG00000004319.15	Clcn3	52.957708	45.257216	50.430266	56.038413
ENSMUSG00000004328.15	Hif3a	2.265215	0.283402	1.590334	0.046056
ENSMUSG00000004341.8	Gpx6	0	0	0	0
ENSMUSG00000004344.12	Gpx5	0	0	0	0
ENSMUSG00000004347.17	Pde1c	4.003067	5.796764	3.717479	5.129358
ENSMUSG00000004356.8	Utp20	3.397824	1.711661	3.497707	1.978455
ENSMUSG00000004359.16	Spic	0.529995	0.852944	1.068633	1.734902
ENSMUSG00000004360.9	9330159F19Rik	6.352763	4.251233	11.923862	6.540196
ENSMUSG00000004364.14	Cul3	15.380083	10.94431	64.322621	55.948341
ENSMUSG00000004366.4	Sst	2.2998	0.781792	10.391372	3.492697
ENSMUSG00000004371.15	Il11	0.606802	1.272776	0.691109	0.807592
ENSMUSG00000004383.18	Large1	12.841799	13.839964	7.465271	9.44027
